"forecastdate","lst","height","z","win_s","win_d","rh","tc","td"
"2018-01-06 20:00:00","2018-01-06 20:00:00",500,5698.52,41.46,178.17,34.61,-14.79,-27.67
"2018-01-06 20:00:00","2018-01-06 21:00:00",500,5694.54,40.66,177.16,23.48,-14.35,-31.45
"2018-01-06 20:00:00","2018-01-06 22:00:00",500,5694.25,38.69,177.85,22.12,-14.41,-31.81
"2018-01-06 20:00:00","2018-01-06 23:00:00",500,5697.73,37.66,179.13,21.21,-14.24,-32.55
"2018-01-06 20:00:00","2018-01-07 00:00:00",500,5696.67,37.46,179.79,22.44,-14.09,-33.21
"2018-01-06 20:00:00","2018-01-07 01:00:00",500,5694.25,36.45,180.93,32.66,-14.37,-28.92
"2018-01-06 20:00:00","2018-01-07 02:00:00",500,5691.45,36.79,183.05,31.92,-14.16,-28.54
"2018-01-06 20:00:00","2018-01-07 03:00:00",500,5688.74,35.6,184.01,19.36,-14.1,-33.48
"2018-01-06 20:00:00","2018-01-07 04:00:00",500,5685.82,35.88,185.64,14.33,-14.1,-35.84
"2018-01-06 20:00:00","2018-01-07 05:00:00",500,5681.37,37.85,185.61,15.03,-14.33,-35.34
"2018-01-06 20:00:00","2018-01-07 06:00:00",500,5679.19,39.19,186.06,17.93,-14.49,-33.73
"2018-01-06 20:00:00","2018-01-07 07:00:00",500,5677.13,39.59,186.32,22.19,-14.88,-32.02
"2018-01-06 20:00:00","2018-01-07 08:00:00",500,5675.67,39.93,187.71,26.51,-15.11,-30.73
"2018-01-06 20:00:00","2018-01-07 09:00:00",500,5673.5,40.01,188.96,32.02,-15.55,-29.22
"2018-01-06 20:00:00","2018-01-07 10:00:00",500,5669.53,40.8,189.21,37.16,-15.62,-28.03
"2018-01-06 20:00:00","2018-01-07 11:00:00",500,5667.14,41.57,189.72,38.85,-15.68,-27.95
"2018-01-06 20:00:00","2018-01-07 12:00:00",500,5667.72,42.15,189.86,36.48,-15.64,-28.87
"2018-01-06 20:00:00","2018-01-07 13:00:00",500,5666.82,42.64,190.81,32.55,-15.53,-30.04
"2018-01-06 20:00:00","2018-01-07 14:00:00",500,5666.24,43.24,191.96,28.69,-15.4,-31.57
"2018-01-06 20:00:00","2018-01-07 15:00:00",500,5665.86,43.37,192.7,26.99,-15.46,-32.55
"2018-01-06 20:00:00","2018-01-07 16:00:00",500,5666.39,43.68,192.85,24.9,-15.47,-33.89
"2018-01-06 20:00:00","2018-01-07 17:00:00",500,5666.74,43.6,193.67,23.8,-15.5,-34.71
"2018-01-06 20:00:00","2018-01-07 18:00:00",500,5668.64,43.68,194.32,22.15,-15.51,-35.72
"2018-01-06 20:00:00","2018-01-07 19:00:00",500,5670.45,43.84,194.28,19.88,-15.43,-36.97
"2018-01-06 20:00:00","2018-01-07 20:00:00",500,5669.78,44.6,194.07,19.84,-15.44,-36.82
"2018-01-06 20:00:00","2018-01-07 21:00:00",500,5667.7,45.79,193.77,22.27,-15.43,-35.19
"2018-01-06 20:00:00","2018-01-07 22:00:00",500,5663.24,46.67,193.28,28.51,-15.6,-31.88
"2018-01-06 20:00:00","2018-01-07 23:00:00",500,5661.4,47.22,194.12,36.23,-15.85,-28.65
"2018-01-06 20:00:00","2018-01-08 00:00:00",500,5661.08,46.83,195.24,45.09,-16.14,-26.27
"2018-01-06 20:00:00","2018-01-08 01:00:00",500,5660.1,46.06,196.21,53.53,-16.35,-24.49
"2018-01-06 20:00:00","2018-01-08 02:00:00",500,5658.86,46.09,197.69,55.47,-16.43,-24.22
"2018-01-06 20:00:00","2018-01-08 03:00:00",500,5658.86,45.41,197.96,55.44,-16.45,-24.38
"2018-01-06 20:00:00","2018-01-08 04:00:00",500,5656.25,46.06,198.84,47.86,-15.98,-25.64
"2018-01-06 20:00:00","2018-01-08 05:00:00",500,5653.62,46.02,199.96,47.66,-15.95,-25.5
"2018-01-06 20:00:00","2018-01-08 06:00:00",500,5650.89,46.24,200.98,45.72,-15.86,-25.71
"2018-01-06 20:00:00","2018-01-08 07:00:00",500,5646.07,45.74,200.67,48.56,-16.12,-25.22
"2018-01-06 20:00:00","2018-01-08 08:00:00",500,5642.6,45.75,200.78,49.49,-16.21,-25.12
"2018-01-06 20:00:00","2018-01-08 09:00:00",500,5639.05,46.65,201.15,48.46,-16.16,-25.36
"2018-01-06 20:00:00","2018-01-08 10:00:00",500,5633.59,47.25,201.19,46.31,-16.03,-25.85
"2018-01-06 20:00:00","2018-01-08 11:00:00",500,5627.86,47.54,201.07,42.08,-15.95,-26.99
"2018-01-06 20:00:00","2018-01-08 12:00:00",500,5624.49,48.66,200.47,42.09,-15.93,-26.82
"2018-01-06 20:00:00","2018-01-08 13:00:00",500,5618.08,49.8,200.75,40.02,-15.73,-27.07
"2018-01-06 20:00:00","2018-01-08 14:00:00",500,5613.16,50.4,200.96,38.74,-15.61,-27.23
"2018-01-06 20:00:00","2018-01-08 15:00:00",500,5610.75,50.95,200.91,38.62,-15.61,-27.16
"2018-01-06 20:00:00","2018-01-08 16:00:00",500,5610.51,51.69,200.31,39.8,-15.73,-26.78
"2018-01-06 20:00:00","2018-01-08 17:00:00",500,5605.26,51.94,199.39,42.75,-16.09,-26.42
"2018-01-06 20:00:00","2018-01-08 18:00:00",500,5598.84,50.88,198.1,48.95,-16.82,-25.42
"2018-01-06 20:00:00","2018-01-08 19:00:00",500,5596.84,49.28,197.31,54.42,-17.58,-24.8
"2018-01-06 20:00:00","2018-01-08 20:00:00",500,5592.56,47.21,196.6,59.48,-18.5,-24.6
"2018-01-06 20:00:00","2018-01-08 21:00:00",500,5587.7,45.04,195.68,61.68,-19.24,-24.82
"2018-01-06 20:00:00","2018-01-08 22:00:00",500,5580.23,43.11,194.25,61.62,-19.77,-25.28
"2018-01-06 20:00:00","2018-01-08 23:00:00",500,5571.94,40,194.11,62.79,-20.95,-26.2
"2018-01-06 20:00:00","2018-01-09 00:00:00",500,5571.16,39.02,191.49,56.44,-21.52,-27.98
"2018-01-06 20:00:00","2018-01-09 01:00:00",500,5563.13,40.42,190.6,46.28,-21.55,-30.15
"2018-01-06 20:00:00","2018-01-09 02:00:00",500,5557.26,42.39,189.69,39.79,-21.38,-31.58
"2018-01-06 20:00:00","2018-01-09 03:00:00",500,5554.79,43.83,188.7,35.44,-21.44,-32.97
"2018-01-06 20:00:00","2018-01-09 04:00:00",500,5554.05,45.32,186.03,31.74,-21.77,-34.61
"2018-01-06 20:00:00","2018-01-09 05:00:00",500,5549.89,46.98,183.33,27.57,-22.07,-36.46
"2018-01-06 20:00:00","2018-01-09 06:00:00",500,5545.75,48.26,181.83,24.23,-22.32,-37.93
"2018-01-06 20:00:00","2018-01-09 07:00:00",500,5542.65,49.06,181.16,22,-22.49,-38.97
"2018-01-06 20:00:00","2018-01-09 08:00:00",500,5540.35,49.41,180.51,20.59,-22.73,-39.78
"2018-01-06 20:00:00","2018-01-09 09:00:00",500,5538.38,49.53,180.16,19.81,-22.92,-40.27
"2018-01-06 20:00:00","2018-01-09 10:00:00",500,5534.21,49.43,179.99,19.62,-23.14,-40.53
"2018-01-06 20:00:00","2018-01-09 11:00:00",500,5531.41,49.42,179.94,20.3,-23.3,-40.29
"2018-01-06 20:00:00","2018-01-09 12:00:00",500,5528.86,49.59,180.13,21.38,-23.43,-39.85
"2018-01-06 20:00:00","2018-01-09 13:00:00",500,5524.57,49.71,180.65,22,-23.59,-39.65
"2018-01-06 20:00:00","2018-01-09 14:00:00",500,5519.58,49.89,180.94,21.93,-23.79,-39.8
"2018-01-06 20:00:00","2018-01-09 15:00:00",500,5516.23,49.98,180.88,21.1,-24.07,-40.39
"2018-01-06 20:00:00","2018-01-09 16:00:00",500,5518.74,50.1,181,19.79,-24.32,-41.18
"2018-01-06 20:00:00","2018-01-09 17:00:00",500,5519.43,50.17,181.34,17.7,-24.41,-42.27
"2018-01-06 20:00:00","2018-01-09 18:00:00",500,5519.52,49.94,181.31,15.61,-24.53,-43.58
"2018-01-06 20:00:00","2018-01-09 19:00:00",500,5521.95,49.08,180.81,13.63,-24.82,-45.14
"2018-01-06 20:00:00","2018-01-09 20:00:00",500,5521.51,47.94,180.44,11.9,-25.17,-46.76
"2018-01-06 20:00:00","2018-01-09 21:00:00",500,5518.76,46.94,180.34,10.55,-25.47,-48.09
"2018-01-06 20:00:00","2018-01-09 22:00:00",500,5510.31,46.36,180.16,9.23,-25.59,-49.28
"2018-01-06 20:00:00","2018-01-09 23:00:00",500,5506.49,45.63,179.57,8.03,-25.74,-50.47
"2018-01-06 20:00:00","2018-01-10 00:00:00",500,5502.77,45.32,178.81,7.18,-25.75,-51.39
"2018-01-06 20:00:00","2018-01-10 01:00:00",500,5496.63,44.81,178.23,6.99,-25.93,-51.74
"2018-01-06 20:00:00","2018-01-10 02:00:00",500,5493.43,43.93,177.33,6.98,-26.05,-51.84
"2018-01-06 20:00:00","2018-01-10 03:00:00",500,5491.6,42.64,176.54,6.85,-26.29,-52.19
"2018-01-06 20:00:00","2018-01-10 04:00:00",500,5493.97,40.9,175.59,6.54,-26.5,-52.73
"2018-01-06 20:00:00","2018-01-10 05:00:00",500,5496.04,38.73,174.24,6.42,-26.8,-53.13
"2018-01-06 20:00:00","2018-01-10 06:00:00",500,5499.32,36.77,172.7,6.14,-26.91,-53.62
"2018-01-06 20:00:00","2018-01-10 07:00:00",500,5502.36,35.07,171.55,6.09,-27.1,-53.85
"2018-01-06 20:00:00","2018-01-10 08:00:00",500,5504.7,34.39,170.9,6.09,-27.15,-53.91
"2018-01-06 20:00:00","2018-01-10 09:00:00",500,5505.99,34.35,171.1,6.28,-27.11,-53.64
"2018-01-06 20:00:00","2018-01-10 10:00:00",500,5502.01,34.61,171.42,6.58,-26.99,-53.19
"2018-01-06 20:00:00","2018-01-10 11:00:00",500,5501.08,34.74,172.01,6.65,-26.89,-53
"2018-01-06 20:00:00","2018-01-10 12:00:00",500,5502.79,34.61,171.84,6.14,-26.69,-53.45
"2018-01-06 20:00:00","2018-01-10 13:00:00",500,5499.97,34.3,171.97,5.87,-26.72,-53.83
"2018-01-06 20:00:00","2018-01-10 14:00:00",500,5498.05,34.32,171.66,5.44,-26.63,-54.38
"2018-01-06 20:00:00","2018-01-10 15:00:00",500,5498.45,34.35,171.22,5.21,-26.55,-54.68
"2018-01-06 20:00:00","2018-01-10 16:00:00",500,5506.98,33.85,170.7,5.18,-26.56,-54.74
"2018-01-06 20:00:00","2018-01-10 17:00:00",500,5509.85,33.04,170.44,5.46,-26.68,-54.41
"2018-01-06 20:00:00","2018-01-10 18:00:00",500,5511.62,32.48,170.2,5.99,-26.86,-53.76
"2018-01-06 20:00:00","2018-01-10 19:00:00",500,5516.11,32.24,170.48,6.53,-26.96,-53.11
"2018-01-06 20:00:00","2018-01-10 20:00:00",500,5518.79,32.14,170.82,7,-26.96,-52.53
"2018-01-07 20:00:00","2018-01-07 20:00:00",1000,144.18,7.33,157.44,83.7,3.93,1.37
"2018-01-07 20:00:00","2018-01-07 21:00:00",1000,153.33,7.52,160.23,84.95,3.88,1.52
"2018-01-07 20:00:00","2018-01-07 22:00:00",1000,145.52,8.48,157.26,88.08,3.51,1.67
"2018-01-07 20:00:00","2018-01-07 23:00:00",1000,146.02,9.39,155.74,89.47,2.83,1.21
"2018-01-07 20:00:00","2018-01-08 00:00:00",1000,145.6,8.73,155.92,91.52,2.66,1.35
"2018-01-07 20:00:00","2018-01-08 01:00:00",1000,149.76,9.45,160.16,92.97,2.31,1.23
"2018-01-07 20:00:00","2018-01-08 02:00:00",1000,148.25,10.84,157.67,93.45,1.88,0.87
"2018-01-07 20:00:00","2018-01-08 03:00:00",1000,152.18,10.95,152.61,92.94,1.6,0.52
"2018-01-07 20:00:00","2018-01-08 04:00:00",1000,151.78,9.88,148.32,89.23,1.64,0.01
"2018-01-07 20:00:00","2018-01-08 05:00:00",1000,151.24,10.17,146.83,89.14,1.31,-0.34
"2018-01-07 20:00:00","2018-01-08 06:00:00",1000,155.07,10.01,149.71,89.21,1.19,-0.44
"2018-01-07 20:00:00","2018-01-08 07:00:00",1000,155.05,10.3,147.44,89.97,0.93,-0.58
"2018-01-07 20:00:00","2018-01-08 08:00:00",1000,154.77,10.15,146.96,92.48,0.83,-0.3
"2018-01-07 20:00:00","2018-01-08 09:00:00",1000,157.01,10.53,145.2,89.67,1.08,-0.48
"2018-01-07 20:00:00","2018-01-08 10:00:00",1000,159.78,9.68,143.89,90.42,1.05,-0.39
"2018-01-07 20:00:00","2018-01-08 11:00:00",1000,163.84,10.02,142.04,86.92,1.21,-0.77
"2018-01-07 20:00:00","2018-01-08 12:00:00",1000,166.66,9.47,142.82,83.39,1.57,-0.98
"2018-01-07 20:00:00","2018-01-08 13:00:00",1000,164.48,9.8,143.38,76.63,2.58,-1.15
"2018-01-07 20:00:00","2018-01-08 14:00:00",1000,164.05,9.93,146.06,68.62,3.16,-2.09
"2018-01-07 20:00:00","2018-01-08 15:00:00",1000,164.96,9.74,148.21,67.46,3.09,-2.39
"2018-01-07 20:00:00","2018-01-08 16:00:00",1000,168.1,9.64,144.81,66.42,3.39,-2.31
"2018-01-07 20:00:00","2018-01-08 17:00:00",1000,171.27,10.48,149.71,66.8,3.03,-2.57
"2018-01-07 20:00:00","2018-01-08 18:00:00",1000,174.79,12.33,151.06,68.26,2.67,-2.63
"2018-01-07 20:00:00","2018-01-08 19:00:00",1000,180.24,13.08,147.91,75.13,1.82,-2.16
"2018-01-07 20:00:00","2018-01-08 20:00:00",1000,185.09,13.24,143.95,67.54,0.99,-4.37
"2018-01-07 20:00:00","2018-01-08 21:00:00",1000,189.57,13.14,142.45,54.67,0.36,-7.73
"2018-01-07 20:00:00","2018-01-08 22:00:00",1000,189.32,13.93,139.75,47.99,-0.36,-10.06
"2018-01-07 20:00:00","2018-01-08 23:00:00",1000,192.18,12.64,142.31,42.55,-1.17,-12.3
"2018-01-07 20:00:00","2018-01-09 00:00:00",1000,195.64,11.42,143.64,44.12,-1.51,-12.16
"2018-01-07 20:00:00","2018-01-09 01:00:00",1000,196.87,10.3,144.77,45.4,-1.8,-12.08
"2018-01-07 20:00:00","2018-01-09 02:00:00",1000,198.7,9.62,146.04,46.97,-1.93,-11.76
"2018-01-07 20:00:00","2018-01-09 03:00:00",1000,200.79,8.84,146.55,46.98,-1.8,-11.65
"2018-01-07 20:00:00","2018-01-09 04:00:00",1000,203.46,9.47,145.16,49.89,-2.09,-11.17
"2018-01-07 20:00:00","2018-01-09 05:00:00",1000,203.89,9.75,146.76,51.29,-2.13,-10.86
"2018-01-07 20:00:00","2018-01-09 06:00:00",1000,204.47,9.77,147.26,56.45,-2.19,-9.71
"2018-01-07 20:00:00","2018-01-09 07:00:00",1000,204.56,10.15,148.2,57.7,-2.21,-9.44
"2018-01-07 20:00:00","2018-01-09 08:00:00",1000,205.19,9.77,149.9,61.54,-2.08,-8.5
"2018-01-07 20:00:00","2018-01-09 09:00:00",1000,204.4,10.06,151.98,56.33,-1.36,-8.95
"2018-01-07 20:00:00","2018-01-09 10:00:00",1000,202.56,10.34,152.75,55.8,-0.75,-8.5
"2018-01-07 20:00:00","2018-01-09 11:00:00",1000,199.99,10.53,153.53,50.66,-0.04,-9.07
"2018-01-07 20:00:00","2018-01-09 12:00:00",1000,198.7,10.18,154.07,48.6,0.53,-9.08
"2018-01-07 20:00:00","2018-01-09 13:00:00",1000,197.36,10.05,154.59,46.82,0.97,-9.14
"2018-01-07 20:00:00","2018-01-09 14:00:00",1000,194.99,10.18,155.6,46.53,1.26,-8.96
"2018-01-07 20:00:00","2018-01-09 15:00:00",1000,194.85,9.87,158.41,45.65,1.46,-9.02
"2018-01-07 20:00:00","2018-01-09 16:00:00",1000,199.78,8.98,162.18,50.58,1.38,-7.78
"2018-01-07 20:00:00","2018-01-09 17:00:00",1000,201.24,9.09,164.26,50.95,1.24,-7.81
"2018-01-07 20:00:00","2018-01-09 18:00:00",1000,202.45,9.44,166.87,57.41,1.14,-6.37
"2018-01-07 20:00:00","2018-01-09 19:00:00",1000,205.56,10.77,170.96,58.54,1.07,-6.17
"2018-01-07 20:00:00","2018-01-09 20:00:00",1000,208.8,11.48,165.53,57.37,0.95,-6.55
"2018-01-07 20:00:00","2018-01-09 21:00:00",1000,210.81,11.59,160.13,57.98,0.76,-6.59
"2018-01-07 20:00:00","2018-01-09 22:00:00",1000,207.96,11.84,157.61,57.15,0.41,-7.11
"2018-01-07 20:00:00","2018-01-09 23:00:00",1000,208.7,12.3,156.68,54.87,0.04,-7.98
"2018-01-07 20:00:00","2018-01-10 00:00:00",1000,209.55,12.24,155.67,58.66,-0.27,-7.41
"2018-01-07 20:00:00","2018-01-10 01:00:00",1000,208.38,12.38,155.42,60.64,-0.38,-7.08
"2018-01-07 20:00:00","2018-01-10 02:00:00",1000,207.8,12.86,156.62,59.56,-0.41,-7.34
"2018-01-07 20:00:00","2018-01-10 03:00:00",1000,208.77,13,156.6,58.09,-0.32,-7.58
"2018-01-07 20:00:00","2018-01-10 04:00:00",1000,211.78,12.83,155.7,59.15,-0.41,-7.43
"2018-01-07 20:00:00","2018-01-10 05:00:00",1000,215.21,11.94,152.95,61.57,-0.64,-7.13
"2018-01-07 20:00:00","2018-01-10 06:00:00",1000,218.5,10.81,150.91,61.81,-1.01,-7.43
"2018-01-07 20:00:00","2018-01-10 07:00:00",1000,222.19,9.9,148.91,59.85,-1.29,-8.11
"2018-01-07 20:00:00","2018-01-10 08:00:00",1000,225.32,9.48,150.76,57.53,-1.28,-8.62
"2018-01-07 20:00:00","2018-01-10 09:00:00",1000,227.46,9.43,150.18,52.18,-0.83,-9.44
"2018-01-07 20:00:00","2018-01-10 10:00:00",1000,225.32,10.19,147.71,48.5,-0.36,-9.92
"2018-01-07 20:00:00","2018-01-10 11:00:00",1000,225.05,10.63,145.59,42.03,0.15,-11.26
"2018-01-07 20:00:00","2018-01-10 12:00:00",1000,225.34,10.91,142.69,40.02,0.51,-11.54
"2018-01-07 20:00:00","2018-01-10 13:00:00",1000,223.67,11.1,139.78,39.55,0.78,-11.44
"2018-01-07 20:00:00","2018-01-10 14:00:00",1000,222.8,11.37,138.53,36.85,1.02,-12.11
"2018-01-07 20:00:00","2018-01-10 15:00:00",1000,224.13,11.33,137.95,32.57,1.12,-13.55
"2018-01-07 20:00:00","2018-01-10 16:00:00",1000,231.05,10.85,137.04,35.58,0.84,-12.71
"2018-01-07 20:00:00","2018-01-10 17:00:00",1000,234.33,10.61,136.18,37.59,0.36,-12.45
"2018-01-07 20:00:00","2018-01-10 18:00:00",1000,238.22,10.01,135.07,39.5,-0.06,-12.22
"2018-01-07 20:00:00","2018-01-10 19:00:00",1000,243.86,9.21,132.02,42.26,-0.47,-11.75
"2018-01-07 20:00:00","2018-01-10 20:00:00",1000,246.98,8.62,126.98,44.66,-0.95,-11.5
"2018-01-07 20:00:00","2018-01-10 21:00:00",1000,247.89,8.61,123.75,41.93,-1.22,-12.53
"2018-01-07 20:00:00","2018-01-10 22:00:00",1000,245.49,9.3,123.16,41.38,-1.69,-13.12
"2018-01-07 20:00:00","2018-01-10 23:00:00",1000,245.29,9.61,122.19,42.38,-2.07,-13.17
"2018-01-07 20:00:00","2018-01-11 00:00:00",1000,247.48,8.96,117.7,41.61,-2.33,-13.63
"2018-01-07 20:00:00","2018-01-11 01:00:00",1000,248.52,8.3,116.13,41.59,-2.55,-13.84
"2018-01-07 20:00:00","2018-01-11 02:00:00",1000,248.73,7.99,116.05,41.69,-2.69,-13.93
"2018-01-07 20:00:00","2018-01-11 03:00:00",1000,249.15,7.11,116.15,40.78,-2.71,-14.22
"2018-01-07 20:00:00","2018-01-11 04:00:00",1000,253.02,7.31,114.48,41.16,-2.8,-14.2
"2018-01-07 20:00:00","2018-01-11 05:00:00",1000,254.35,6.68,112.36,43.18,-3.01,-13.79
"2018-01-07 20:00:00","2018-01-11 06:00:00",1000,255.53,6.29,112.49,44.52,-3.13,-13.53
"2018-01-07 20:00:00","2018-01-11 07:00:00",1000,258.13,5.97,114.01,44.62,-3.2,-13.57
"2018-01-07 20:00:00","2018-01-11 08:00:00",1000,260.65,5.38,113.94,44.52,-3.22,-13.61
"2018-01-07 20:00:00","2018-01-11 09:00:00",1000,261.94,4.47,114.68,39.76,-2.59,-14.42
"2018-01-07 20:00:00","2018-01-11 10:00:00",1000,258.04,4.94,112.8,36.42,-1.77,-14.75
"2018-01-07 20:00:00","2018-01-11 11:00:00",1000,256.98,4.95,115.32,34.4,-1,-14.76
"2018-01-07 20:00:00","2018-01-11 12:00:00",1000,256.06,4.92,119.85,33.21,-0.33,-14.6
"2018-01-07 20:00:00","2018-01-11 13:00:00",1000,253.02,5.54,125.55,31.2,0.16,-14.92
"2018-01-07 20:00:00","2018-01-11 14:00:00",1000,252.11,5.9,126.85,31.11,0.28,-14.85
"2018-01-07 20:00:00","2018-01-11 15:00:00",1000,252.86,6.17,127.17,32.08,0.26,-14.5
"2018-01-07 20:00:00","2018-01-11 16:00:00",1000,260.1,6.65,128.05,35.74,0.11,-13.3
"2018-01-07 20:00:00","2018-01-11 17:00:00",1000,262.66,6.79,127.46,37.11,-0.31,-13.22
"2018-01-07 20:00:00","2018-01-11 18:00:00",1000,264.71,6.81,119.69,39.92,-0.71,-12.67
"2018-01-07 20:00:00","2018-01-11 19:00:00",1000,269.47,7.52,107.87,40.74,-1.4,-13.04
"2018-01-07 20:00:00","2018-01-11 20:00:00",1000,273.2,8.17,107.91,41.91,-1.64,-12.92
"2018-01-07 20:00:00","2018-01-07 20:00:00",925,776.17,10.52,167.09,84.22,3.4,0.94
"2018-01-07 20:00:00","2018-01-07 21:00:00",925,784.46,11.24,166.66,81,3.12,0.1
"2018-01-07 20:00:00","2018-01-07 22:00:00",925,775.76,11.96,165.14,80.45,2.82,-0.28
"2018-01-07 20:00:00","2018-01-07 23:00:00",925,775.7,12.65,162.47,78.53,2.99,-0.44
"2018-01-07 20:00:00","2018-01-08 00:00:00",925,774.1,13.23,159.62,80.33,2.4,-0.72
"2018-01-07 20:00:00","2018-01-08 01:00:00",925,777.01,13.75,160.68,82.11,1.61,-1.22
"2018-01-07 20:00:00","2018-01-08 02:00:00",925,774.76,15.57,159.57,80.65,1.4,-1.67
"2018-01-07 20:00:00","2018-01-08 03:00:00",925,777.48,16.99,156.66,82.75,0.66,-2.12
"2018-01-07 20:00:00","2018-01-08 04:00:00",925,776.53,17.77,151.2,86.41,-0.13,-2.26
"2018-01-07 20:00:00","2018-01-08 05:00:00",925,774.98,17.98,144.69,90.5,-0.99,-2.42
"2018-01-07 20:00:00","2018-01-08 06:00:00",925,778.9,17.85,136.53,89.37,-0.75,-2.37
"2018-01-07 20:00:00","2018-01-08 07:00:00",925,778.57,17.02,129.62,88.25,-0.6,-2.39
"2018-01-07 20:00:00","2018-01-08 08:00:00",925,778.55,16.63,124.55,88.54,-0.52,-2.27
"2018-01-07 20:00:00","2018-01-08 09:00:00",925,780.64,15.45,120.18,94.06,-1.01,-1.89
"2018-01-07 20:00:00","2018-01-08 10:00:00",925,782.81,14.88,120.16,97.6,-1.62,-1.99
"2018-01-07 20:00:00","2018-01-08 11:00:00",925,786.53,13.74,124.08,96.11,-2,-2.58
"2018-01-07 20:00:00","2018-01-08 12:00:00",925,789.75,13.33,131.61,92.14,-2.22,-3.37
"2018-01-07 20:00:00","2018-01-08 13:00:00",925,789.07,12.75,139.03,92.34,-2.72,-3.83
"2018-01-07 20:00:00","2018-01-08 14:00:00",925,789.53,10.98,143.62,92,-2.84,-4.01
"2018-01-07 20:00:00","2018-01-08 15:00:00",925,790.16,10.55,144.56,95.7,-3.04,-3.69
"2018-01-07 20:00:00","2018-01-08 16:00:00",925,794,11.4,144.57,91.65,-2.74,-3.97
"2018-01-07 20:00:00","2018-01-08 17:00:00",925,796.61,13.39,146.8,89.1,-2.86,-4.45
"2018-01-07 20:00:00","2018-01-08 18:00:00",925,799.47,15.72,151.33,87.38,-2.99,-4.83
"2018-01-07 20:00:00","2018-01-08 19:00:00",925,802.89,16.43,149.65,87.81,-3.8,-5.55
"2018-01-07 20:00:00","2018-01-08 20:00:00",925,805.94,16.86,145.83,68.96,-4.28,-9.16
"2018-01-07 20:00:00","2018-01-08 21:00:00",925,808.52,18.04,141.63,55.43,-5.08,-12.66
"2018-01-07 20:00:00","2018-01-08 22:00:00",925,806.58,17.7,138.86,51.21,-5.92,-14.39
"2018-01-07 20:00:00","2018-01-08 23:00:00",925,807.86,16.88,140.75,42.94,-6.1,-16.69
"2018-01-07 20:00:00","2018-01-09 00:00:00",925,810.48,15.46,140.68,45.19,-6.45,-16.4
"2018-01-07 20:00:00","2018-01-09 01:00:00",925,811.02,14.71,141.28,48.29,-6.83,-15.95
"2018-01-07 20:00:00","2018-01-09 02:00:00",925,812.52,14.26,144.03,51.67,-7.07,-15.36
"2018-01-07 20:00:00","2018-01-09 03:00:00",925,814.58,14.17,143.11,52.05,-7.07,-15.28
"2018-01-07 20:00:00","2018-01-09 04:00:00",925,817.05,14.11,143.33,50.79,-6.99,-15.5
"2018-01-07 20:00:00","2018-01-09 05:00:00",925,817.65,14.07,143.88,44.88,-6.56,-16.63
"2018-01-07 20:00:00","2018-01-09 06:00:00",925,818.37,13.94,142.97,39.8,-6.17,-17.82
"2018-01-07 20:00:00","2018-01-09 07:00:00",925,818.69,14.06,142.52,34.33,-5.79,-19.3
"2018-01-07 20:00:00","2018-01-09 08:00:00",925,819.79,14.16,142.79,30.42,-5.42,-20.4
"2018-01-07 20:00:00","2018-01-09 09:00:00",925,819.88,13.78,145.7,34.96,-5.53,-18.86
"2018-01-07 20:00:00","2018-01-09 10:00:00",925,819.11,13.34,148.52,41.13,-5.53,-16.85
"2018-01-07 20:00:00","2018-01-09 11:00:00",925,817.87,12.1,150.13,49.07,-5.42,-14.47
"2018-01-07 20:00:00","2018-01-09 12:00:00",925,817.71,11.16,151.75,54.96,-5.22,-12.87
"2018-01-07 20:00:00","2018-01-09 13:00:00",925,817.32,10.83,152.35,56.01,-4.89,-12.33
"2018-01-07 20:00:00","2018-01-09 14:00:00",925,815.69,11.22,153.27,51.85,-4.47,-12.9
"2018-01-07 20:00:00","2018-01-09 15:00:00",925,815.97,10.88,156.71,54.26,-4.35,-12.22
"2018-01-07 20:00:00","2018-01-09 16:00:00",925,820.63,10.52,162.69,62.99,-4.61,-10.6
"2018-01-07 20:00:00","2018-01-09 17:00:00",925,821.97,11.52,165.58,67,-4.7,-9.92
"2018-01-07 20:00:00","2018-01-09 18:00:00",925,823.12,12.16,169.17,79.63,-4.79,-7.81
"2018-01-07 20:00:00","2018-01-09 19:00:00",925,826.16,13.57,169.01,74.07,-4.68,-8.62
"2018-01-07 20:00:00","2018-01-09 20:00:00",925,829.12,14.78,165.6,70.63,-4.71,-9.26
"2018-01-07 20:00:00","2018-01-09 21:00:00",925,830.58,14.96,163.13,73.04,-4.93,-9.04
"2018-01-07 20:00:00","2018-01-09 22:00:00",925,827.05,15.23,160.98,69.53,-5.18,-9.9
"2018-01-07 20:00:00","2018-01-09 23:00:00",925,827.01,15.85,159.27,64.69,-5.34,-10.96
"2018-01-07 20:00:00","2018-01-10 00:00:00",925,827.32,16,157.3,65.84,-5.42,-10.82
"2018-01-07 20:00:00","2018-01-10 01:00:00",925,826.08,16.05,155.86,61.95,-5.28,-11.46
"2018-01-07 20:00:00","2018-01-10 02:00:00",925,825.68,16,152.06,51.99,-4.89,-13.28
"2018-01-07 20:00:00","2018-01-10 03:00:00",925,826.91,15.82,146.51,44.66,-4.61,-14.9
"2018-01-07 20:00:00","2018-01-10 04:00:00",925,829.82,15.86,146.25,44.65,-4.62,-14.91
"2018-01-07 20:00:00","2018-01-10 05:00:00",925,832.52,15.41,146.13,49.66,-5.04,-13.99
